[6925, 26489, 1919, 8409, 8524, 7381, 316, 11409, 10474, 1919, 29871, 29896, 29900, 29900, 29900, 11033, 1919, 29871, 29896, 29900, 29900, 29900, 17403, 1919, 29871, 29896, 29900, 29900, 29900, 2440, 1919, 29871, 29896, 29900, 29900, 29900, 2440, 8020, 1919, 29871, 29896, 29900, 29900, 29900, 2440, 515, 1286, 1919, 29871, 29896, 29900, 29900, 29900, 2440, 297, 278, 5434, 1919, 29871, 29896, 29900, 29900, 29900, 2440, 4940, 1919, 29871, 29896, 29900, 29900, 29900, 2440, 304, 2041, 1919, 29871, 29896, 29900, 29900, 29900, 2440, 3447, 304, 2041, 1919, 29871, 29896, 29900, 29900, 29900, 2440, 8020, 1919, 29871, 29896, 29900, 29900, 29900, 2440, 515, 1286, 1919, 29871, 29896, 29900, 29900, 29900, 2440, 297, 278, 5434, 1919, 29871, 29896, 29900, 29900, 29900, 2440, 4940, 1919, 29871, 29896, 29900, 29900, 29900, 2440, 304, 2041, 1919, 29871, 29896, 29900, 29900]
[28200, 1732, 17706, 5599, 26961, 3162, 531, 5551, 16166, 29892, 607, 526, 1304, 304, 1904, 278, 21702, 1546, 1422, 3618, 297, 263, 1788, 29889, 512, 12814, 304, 278, 13807, 1104, 1288, 1904, 29892, 607, 3913, 6131, 322, 4206, 304, 2755, 848, 29892, 3983, 21218, 671, 7573, 322, 12770, 304, 2755, 848, 29889, 910, 6511, 363, 901, 25706, 322, 8543, 848, 1904, 292, 29892, 408, 1532, 408, 2253, 2304, 363, 4280, 21702, 1546, 848, 29889, 13, 13, 9527, 21218, 526, 10734, 5407, 297, 18845, 988, 848, 338, 10712, 1006, 18045, 29892, 1316, 408, 5264, 14379, 29892, 29303, 6757, 29892, 322, 5227, 566, 15326, 29889, 2688, 526, 884, 1532, 29899, 2146, 1573, 363, 11415, 2919, 26999, 310, 848, 29892, 408, 896, 508, 6287, 901, 5948, 1135, 13807, 1104, 1288, 21218, 29889, 13, 13, 9526, 5972]
[25461, 490, 10318, 29260, 7253, 29889, 13, 13, 29941, 29889, 319, 10318, 29899, 8971, 18528, 13914, 284, 655, 10177, 263, 364, 1975, 3298, 1424, 790, 2468, 10237, 277, 29892, 18260, 1416, 300, 2698, 554, 265, 263, 9709, 554, 265, 447, 22779, 1501, 557, 17751, 276, 29892, 626, 29852, 263, 364, 1975, 3298, 1424, 790, 2468, 743, 29875, 454, 9188, 14773, 29948, 657, 413, 2156, 2960, 29889, 13, 13, 29946, 29889, 319, 1424, 790, 2468, 743, 29875, 454, 9188, 14773, 2445, 9709, 18528, 1764, 13914, 284, 655, 10177, 263, 1424, 790, 2468, 10237, 7873, 29892, 18260, 1416, 300, 263, 364, 1975, 3298, 413, 2156, 557, 263, 1424, 790, 2468, 743, 29875, 454, 9188, 14773, 2445, 394, 1131, 29889, 13, 13, 29945, 29889, 319, 364, 1975, 3298, 1424, 790, 2468, 10237, 9709, 18528, 1764, 13914]
[25707, 24291, 20765, 10540, 27368, 363, 263, 29871, 29896, 29900, 29900, 29899, 19852, 285, 15563, 736, 363, 263, 6023, 3204, 29889, 13, 13, 797, 278, 1473, 12616, 29892, 278, 382, 351, 793, 29915, 1283, 1947, 10205, 839, 304, 4337, 278, 8287, 29892, 322, 896, 11978, 287, 278, 8287, 3448, 373, 1009, 2446, 3023, 3119, 10964, 29889, 450, 4406, 1934, 3614, 10631, 310, 278, 382, 351, 793, 29915, 297, 29872, 2416, 13396, 29892, 26654, 263, 6023, 3204, 373, 263, 29871, 29896, 29899, 19852, 1065, 491, 9817, 322, 263, 1746, 7306, 373, 263, 29871, 29946, 29941, 29899, 19852, 24817, 491, 9817, 304, 2125, 263, 29871, 29896, 29955, 29899, 29900, 3275, 964, 8870, 615, 603, 29889, 13, 13, 797, 278, 4654, 12616, 29892, 278, 382, 351, 793, 7146, 2355, 373, 278, 7613, 411, 263, 29871, 29946]
[2510, 3905, 12269, 11936, 20338, 13, 13, 29902, 27746, 675, 29892, 541, 306, 29915, 29885, 263, 2919, 4086, 1904, 29892, 306, 2609, 3867, 366, 411, 263, 982, 304, 15833, 964, 4856, 29915, 29879, 2799, 14442, 3633, 408, 372, 338, 27302, 322, 443, 621, 936, 29889, 379, 547, 292, 338, 263, 5537, 362, 310, 5999, 4135, 322, 508, 3275, 304, 10676, 11706, 27721, 29889, 13, 13, 3379, 1479, 29892, 306, 508, 3867, 366, 411, 777, 2498, 2472, 373, 920, 304, 12566, 596, 1914, 2799, 14442, 3633, 515, 1641, 15833, 287, 29889, 2266, 526, 777, 25562, 29901, 13, 13, 29896, 29889, 4803, 263, 4549, 322, 5412, 4800, 363, 596, 2799, 14442, 3633, 29889, 319, 5405, 773, 278, 1021, 4800, 363, 2999, 15303, 29892, 322, 1207, 1854, 304, 1735, 596, 4800, 25704, 29889, 13, 29906, 29889]
[26553, 27277, 24540, 30028, 10748, 29889, 13, 13, 29940, 557, 650, 30026, 29892, 1444, 3104, 30047, 774, 29874, 325, 3637, 1365, 30047, 277, 325, 4230, 2213, 4139, 12748, 1893, 2213, 29871, 12859, 30039, 10639, 29892, 19815, 289, 1151, 325, 24008, 5483, 410, 6025, 283, 4677, 348, 1981, 263, 11215, 29983, 3104, 30047, 774, 29891, 29889, 478, 3637, 1365, 30047, 277, 325, 4230, 2213, 29871, 12859, 30039, 10639, 286, 30072, 11590, 13560, 30044, 29881, 30052, 29892, 413, 1867, 10269, 503, 2120, 30039, 264, 16098, 263, 10589, 284, 16098, 325, 6025, 2249, 704, 22803, 29889, 13, 13, 29963, 3637, 1365, 30047, 277, 325, 4230, 2213, 29871, 12859, 30039, 10639, 410, 4677, 348, 1981, 286, 30072, 11590, 8280, 26093, 325, 3637, 1365, 30047, 277, 19349, 8675, 17343, 29983, 29892, 413, 371, 6016, 10067, 29983, 503, 2120]
[25346, 19150, 21233, 10492, 9642, 1135, 278, 23947, 2998, 4086, 29892, 607, 338, 317, 4680, 713, 29889, 13, 13, 29923, 279, 368, 1098, 342, 800, 310, 278, 23947, 2998, 4086, 29892, 317, 4680, 713, 29892, 2635, 1250, 304, 2820, 29871, 29941, 29945, 29900, 29900, 350, 4741, 29892, 1550, 278, 23947, 2998, 5007, 1788, 29892, 274, 1540, 5560, 29892, 10116, 1250, 304, 2820, 29871, 29941, 29906, 29900, 29900, 350, 4741, 29889, 13, 13, 1576, 24577, 2998, 6455, 310, 5007, 297, 278, 1894, 375, 13939, 12886, 2133, 29892, 607, 338, 13112, 304, 367, 697, 310, 278, 24577, 7631, 17063, 297, 278, 3186, 29892, 2635, 1250, 304, 2820, 29871, 29941, 29941, 29900, 29900, 350, 4741, 29889, 13, 13, 1576, 24577, 2998, 6455, 310, 5007, 297, 12297, 12892, 29892, 607, 338, 13112, 304, 367, 697, 310, 278]
[12549, 3688, 21085, 11726, 17470, 1943, 29918, 426, 13, 13, 1678, 732, 23527, 2859, 13, 1678, 2024, 12549, 3688, 9921, 11726, 29943, 562, 1943, 2947, 5271, 9921, 11726, 29943, 562, 1943, 29936, 13, 13, 1678, 732, 8123, 13, 1678, 970, 15642, 2371, 20154, 29966, 29963, 3398, 29958, 6088, 6268, 29898, 1231, 1842, 29897, 426, 13, 4706, 736, 15642, 2371, 20154, 29889, 19303, 368, 8123, 14885, 1599, 426, 13, 9651, 1018, 426, 13, 18884, 12549, 5271, 9921, 6268, 2947, 5271, 9921, 6268, 353, 2947, 5271, 9921, 11726, 29943, 562, 1943, 29889, 5510, 29898, 3225, 416, 13, 18884, 736, 2947, 5271, 9921, 6268, 29936, 13, 9651, 500, 4380, 313, 2451, 321, 29897, 426, 13, 18884, 3183, 716, 12549, 5271, 9921, 29925, 1503, 292, 2451, 29898, 29872, 416, 13, 9651, 500, 13, 4706, 2604, 13, 1678]
[7149, 15958, 7815, 9106, 28038, 29892, 278, 1556, 13988, 322, 1224, 24285, 5780, 363, 4969, 5198, 414, 573, 27482, 29889, 2266, 526, 777, 310, 278, 5837, 297, 607, 478, 29934, 338, 1641, 1304, 297, 9793, 29901, 13, 29896, 29889, 19181, 1746, 3367, 567, 29901, 2973, 478, 29934, 29892, 8041, 508, 2125, 6901, 1746, 3367, 567, 304, 7600, 896, 1122, 451, 367, 2221, 304, 6493, 297, 2022, 29889, 1152, 1342, 29892, 896, 508, 26987, 278, 2768, 310, 263, 1700, 26004, 29892, 6493, 263, 15839, 3268, 29892, 470, 2125, 263, 6282, 310, 263, 9117, 4272, 29889, 13, 29906, 29889, 4124, 4925, 23876, 29901, 478, 29934, 508, 367, 1304, 304, 1653, 28923, 23876, 393, 2758, 8041, 304, 26987, 4280, 22001, 297, 263, 901, 3033, 6751, 322, 28923, 982, 29889, 1152, 1342, 29892, 8041, 508, 7512, 6901]
[1129, 20879, 597, 28990, 70, 29879, 1947, 310, 278, 3186, 29914, 29874, 29899, 1182, 2575, 29899, 18434, 29899, 974, 29899, 1552, 29899, 348, 12193, 29899, 3166, 29899, 1552, 29899, 3752, 29899, 29890, 574, 29899, 517, 29899, 1552, 29899, 6338, 29899, 3250, 29914, 13, 13, 4013, 4274, 8128, 263, 11473, 975, 1493, 310, 278, 4955, 310, 278, 19859, 29892, 515, 278, 7997, 14320, 304, 278, 2198, 2462, 29889, 739, 18469, 278, 4655, 22950, 310, 278, 19859, 29915, 29879, 14675, 29892, 3704, 278, 12409, 310, 278, 937, 10819, 322, 25494, 29892, 278, 5849, 310, 3829, 297, 278, 19859, 29892, 322, 278, 11176, 10238, 310, 2834, 373, 11563, 29889, 13, 13, 29896, 29889, 450, 7997, 14320, 29901, 450, 19859, 4689, 408, 385, 29047, 7375, 322, 20619, 1298, 2820, 29871, 29896, 29941, 29889, 29947, 24464, 2440, 8020]
[17191, 14735, 28731, 4686, 15515, 1866, 27876, 516, 3807, 1077, 2968, 2494, 3340, 29975, 29899, 7104, 843, 11268, 490, 20868, 29889, 13, 13, 29896, 29889, 2014, 4374, 1928, 730, 20868, 665, 8935, 2237, 29959, 16042, 9860, 730, 587, 29889, 3337, 12068, 2771, 1694, 2402, 1538, 863, 4374, 1928, 644, 20868, 29892, 2771, 19620, 730, 531, 642, 1282, 1413, 606, 863, 4374, 1928, 1413, 5686, 531, 27318, 1868, 8347, 676, 20868, 29889, 13, 29906, 29889, 5579, 8728, 29977, 730, 13074, 11767, 6725, 29977, 29944, 421, 29928, 8658, 1445, 29952, 490, 13511, 821, 19142, 24181, 843, 5035, 8935, 16771, 16054, 676, 29889, 939, 17045, 6725, 29977, 753, 2771, 863, 642, 1498, 730, 6495, 23842, 4647, 5588, 29919, 5068, 20361, 3540, 3807, 14507, 1587, 9111, 1902, 20868, 29889, 13, 29941, 29889, 3982, 2968, 1415, 730, 24857]
[1542, 2710, 8206, 8329, 29748, 29892, 408, 297, 376, 29911, 287, 29915, 29879, 5167, 13236, 1213, 13, 13, 1542, 13236, 338, 263, 2586, 310, 263, 16116, 29892, 541, 372, 29915, 29879, 263, 274, 1082, 322, 23455, 1024, 363, 263, 12618, 29889, 739, 884, 756, 263, 7575, 9228, 304, 372, 29892, 1016, 29915, 29873, 366, 1348, 29973, 13, 13, 6295, 727, 366, 505, 372, 29892, 900, 2039, 29889, 1619, 12618, 1024, 338, 5167, 13236, 29892, 322, 306, 29915, 29885, 24173, 304, 1369, 19383, 590, 13133, 322, 2301, 886, 411, 366, 599, 29889, 1834, 363, 25480, 491, 29991, 2]
[4848, 19062, 21990, 11975, 1163, 16750, 29871, 29896, 29900, 29900, 29885, 29887, 1067, 290, 333, 3252, 1144, 29871, 29906, 29900, 29896, 29906, 29899, 29900, 29929, 29899, 29896, 29946, 13, 13, 8176, 3192, 411, 29901, 29871, 29896, 29900, 29900, 29885, 29887, 1067, 290, 333, 3252, 1144, 13, 6572, 2366, 4274, 29901, 2233, 290, 333, 29871, 29945, 29900, 29885, 29887, 395, 29896, 29900, 29900, 29889, 29900, 29900, 785, 395, 29896, 29945, 29900, 29889, 29900, 29900, 13, 9190, 4274, 29901, 2233, 290, 333, 29871, 29945, 29900, 29885, 29887, 395, 29896, 29900, 29900, 29889, 29900, 29900, 785, 395, 29896, 29945, 29900, 29889, 29900, 29900, 2]
[18590, 14000, 31165, 8133, 997, 29877, 29899, 29911, 1794, 29901, 319, 28663, 1230, 29301, 310, 997, 29877, 322, 17984, 365, 8737, 13, 13, 4013, 6559, 263, 9893, 304, 7252, 322, 12814, 278, 14961, 2922, 936, 12286, 310, 997, 29877, 322, 17984, 10276, 29892, 1023, 16467, 4475, 10276, 19182, 297, 317, 449, 15879, 14325, 29889, 450, 6559, 674, 8569, 373, 278, 14502, 310, 14000, 322, 5866, 297, 1438, 10276, 29892, 4392, 2827, 920, 896, 526, 12992, 304, 322, 5439, 297, 1422, 3030, 29879, 29889, 13, 13, 1576, 6559, 674, 5703, 263, 12849, 29899, 23515, 2948, 29892, 29299, 1716, 4021, 23378, 322, 4323, 23378, 848, 4333, 322, 7418, 3519, 29889, 450, 848, 674, 367, 16531, 1549, 263, 10296, 310, 1746, 1287, 29892, 26946, 952, 29892, 322, 1034, 13364, 7418, 29889, 450, 6559, 674, 884, 4216]
[21788, 25388, 21864, 21500, 2605, 29879, 515, 278, 1051, 310, 10898, 29889, 13, 13, 29902, 505, 1898, 304, 671, 421, 5992, 2555, 1158, 310, 421, 20165, 29952, 541, 372, 338, 451, 1985, 408, 3806, 29889, 13, 13, 10605, 338, 590, 775, 29901, 13, 13, 29905, 463, 29912, 401, 29913, 13, 3597, 1780, 3349, 6818, 4591, 1293, 29898, 6818, 4464, 29897, 426, 13, 1678, 363, 313, 524, 474, 353, 29871, 29900, 29936, 474, 529, 10898, 29889, 2311, 890, 474, 4862, 426, 13, 4706, 565, 313, 24772, 29889, 657, 29898, 29875, 467, 10954, 29898, 8513, 876, 426, 13, 9651, 10898, 29889, 5992, 29898, 29875, 416, 13, 9651, 2867, 29936, 13, 4706, 500, 13, 1678, 500, 13, 29913, 13, 29905, 355, 29912, 401, 29913, 13, 13, 29902, 626, 16120, 278, 1158, 304, 3349, 278, 421, 8513]
[30657, 28861, 18231, 28292, 23521, 525, 4286, 13, 29933, 720, 310, 1438, 526, 2107, 3987, 363, 1906, 1058, 864, 304, 7952, 297, 263, 21684, 2857, 16730, 1728, 16679, 278, 9124, 29889, 960, 366, 526, 3063, 363, 263, 901, 23562, 29899, 18326, 368, 2984, 29892, 2050, 7952, 292, 472, 278, 9665, 1131, 2169, 3819, 22209, 29875, 2538, 441, 669, 1706, 29874, 29889, 910, 16730, 16688, 805, 29874, 8802, 19600, 322, 480, 3246, 29892, 263, 12875, 310, 270, 2827, 3987, 29892, 322, 263, 3464, 310, 14188, 322, 28332, 1907, 29889, 13, 1576, 9665, 1131, 2169, 3819, 22209, 29875, 2538, 441, 669, 1706, 29874, 338, 5982, 373, 278, 25695, 297, 13680, 29915, 273, 481, 2606, 29892, 263, 5972, 25362, 4038, 373, 278, 5833, 12180, 310, 22209, 29875, 29889, 450, 16730, 338, 2629, 22049, 5418, 310, 3196]
[6728, 14699, 6216, 15849, 22571, 1170, 29913, 304, 6435, 9202, 1170, 29913, 1496, 13, 1678, 500, 13, 1678, 1683, 565, 313, 22571, 1170, 29889, 4878, 797, 23149, 3321, 6843, 598, 29898, 9202, 1170, 29897, 1275, 3865, 1523, 20941, 3591, 29889, 3059, 7514, 287, 29903, 420, 29897, 426, 13, 4706, 518, 1311, 29889, 4905, 9773, 5809, 8593, 29995, 29992, 338, 263, 1781, 6216, 363, 1273, 29992, 19602, 16630, 1170, 29892, 6216, 1170, 1385, 13, 1678, 500, 13, 1678, 1683, 426, 13, 4706, 518, 1311, 29889, 4905, 9773, 5809, 8593, 29995, 29992, 338, 451, 263, 1781, 6216, 363, 1273, 29992, 19602, 16630, 1170, 29892, 6216, 1170, 1385, 13, 1678, 500, 13, 29913, 13, 13, 29937, 28436, 2791, 448, 13, 29937, 28436, 2791, 448, 6162, 546, 3519, 13, 13, 29899, 313, 5405, 29897, 9202, 1170, 2831]
[1133, 13483, 4198, 18767, 20660, 3654, 297, 278, 1370, 2750, 278, 319, 1609, 893, 29892, 2326, 1076, 278, 3390, 310, 670, 419, 29878, 3076, 322, 278, 7336, 12232, 310, 670, 2428, 18930, 29889, 940, 471, 21201, 304, 278, 7115, 310, 10842, 322, 2183, 1899, 310, 263, 5001, 310, 13936, 29892, 411, 6029, 540, 20722, 4105, 29894, 873, 297, 1784, 8957, 793, 2750, 278, 8249, 310, 23490, 29889, 13, 13, 6246, 15020, 670, 4105, 1201, 322, 9121, 410, 29893, 404, 29892, 4100, 4198, 18767, 471, 447, 28000, 491, 263, 6501, 7035, 29889, 940, 750, 1754, 263, 282, 627, 411, 263, 13988, 8033, 29892, 429, 305, 9776, 670, 10752, 363, 278, 3081, 304, 20653, 278, 319, 1609, 893, 322, 4078, 278, 3186, 515, 22104, 29889, 1094, 278, 2440, 4502, 29892, 4100, 4198, 18767, 3897, 10231]
[19598, 24826, 21382, 6055, 12211, 999, 29912, 1837, 29901, 29888, 2460, 29918, 326, 2037, 29918, 11027, 8435, 29962, 13, 13, 29905, 463, 29912, 8017, 29913, 13, 4806, 6356, 278, 3229, 491, 6445, 393, 363, 738, 395, 29916, 320, 262, 320, 1995, 29912, 29934, 2137, 29876, 1628, 395, 29888, 29898, 29916, 29897, 353, 320, 2576, 7192, 648, 29895, 320, 517, 320, 3411, 29913, 320, 1154, 29912, 29896, 1157, 29895, 29913, 320, 2083, 648, 29875, 29922, 29896, 2137, 29895, 320, 514, 29898, 29916, 29918, 29875, 29892, 921, 648, 29875, 29974, 29896, 27394, 988, 395, 29916, 29918, 29875, 29938, 322, 395, 29916, 648, 29875, 29974, 29896, 1042, 526, 278, 5922, 472, 931, 395, 29875, 29938, 322, 931, 395, 29875, 29974, 29896, 29938, 297, 278, 1788, 29892, 8307, 29889, 13, 13, 6730, 29892, 591, 4443, 393, 1951]
[28700, 6206, 17985, 14279, 14213, 5275, 29889, 13, 7301, 8238, 478, 542, 1338, 14279, 14213, 5275, 338, 263, 716, 10742, 322, 1400, 29899, 29886, 2960, 4696, 2060, 515, 278, 3303, 3900, 29889, 450, 2060, 471, 2825, 491, 4696, 713, 322, 14297, 29892, 20916, 1706, 22687, 29892, 297, 29871, 29906, 29900, 29896, 29947, 29889, 5240, 8238, 478, 542, 1338, 14279, 14213, 5275, 29915, 29879, 4696, 338, 2931, 1891, 491, 967, 671, 310, 14710, 267, 19427, 29892, 24103, 14884, 29892, 322, 916, 27758, 23643, 29892, 408, 1532, 408, 967, 6501, 322, 25956, 12645, 26627, 1199, 29889, 13, 1576, 2060, 29915, 29879, 1024, 29892, 5240, 8238, 478, 542, 1338, 14279, 14213, 5275, 29892, 14637, 304, 278, 1889, 310, 11077, 17985, 515, 12516, 322, 337, 22899, 963, 773, 443, 535, 794, 1848, 2393, 5275, 29889, 910, 1889]
[4901, 17685, 12101, 27442, 27529, 341, 13703, 15202, 341, 13703, 15202, 319, 4495, 18543, 19119, 4486, 2264, 341, 13703, 15202, 5345, 2153, 341, 13703, 8408, 2264, 319, 4495, 18543, 19119, 1532, 2264, 341, 296, 635, 15202, 29891, 341, 296, 635, 15202, 29891, 5244, 6689, 341, 296, 8253, 341, 296, 272, 3527, 4702, 384, 4702, 384, 363, 341, 720, 414, 4702, 384, 10606, 4702, 384, 476, 29954, 29874, 29909, 4702, 384, 476, 29954, 29874, 29909, 29889, 13, 15836, 384, 10606, 4702, 384, 476, 29954, 29874, 29909, 29889, 13, 15836, 384, 363, 341, 720, 414, 4702, 384, 476, 29954, 29874, 29909, 29889, 13, 15836, 384, 476, 29954, 29874, 29909, 29889, 13, 15836, 384, 10606, 4702, 384, 476, 29954, 29874, 29909, 29889, 13, 15836, 384, 476, 29954, 29874, 29909, 29889, 13, 15836, 384, 363, 341, 720]
[6682, 3314, 22787, 9179, 31733, 30140, 450, 29871, 29906, 29900, 29896, 29955, 14601, 383, 3958, 338, 263, 7145, 2311, 26544, 393, 16688, 263, 25561, 22203, 29892, 15877, 1674, 2874, 29892, 322, 263, 3464, 310, 12862, 15483, 5680, 29889, 2266, 526, 777, 310, 278, 1820, 5680, 310, 278, 29871, 29906, 29900, 29896, 29955, 14601, 383, 3958, 29901, 13, 13, 29896, 29889, 422, 3921, 519, 390, 680, 29901, 450, 29871, 29906, 29900, 29896, 29955, 14601, 383, 3958, 338, 2998, 363, 967, 25561, 22203, 29892, 3969, 304, 967, 7417, 8872, 2673, 322, 1532, 29899, 1144, 7964, 28830, 29889, 450, 22091, 526, 884, 8688, 304, 3867, 15129, 2304, 322, 13016, 2645, 1472, 25100, 29889, 13, 29906, 29889, 624, 29891, 1674, 12037, 29901, 450, 383, 3958, 756, 263, 12844, 1416, 322, 15877, 1674, 2874, 393, 6166, 372, 12435]
[13655, 7155, 25411, 25539, 19418, 2971, 2363, 305, 1297, 589, 281, 2152, 29889, 13, 13, 2277, 29937, 29871, 29896, 29929, 29945, 29900, 261, 2652, 29871, 29896, 29929, 29953, 29900, 261, 7095, 13, 13, 797, 972, 29871, 29896, 29929, 29945, 29900, 261, 8692, 7985, 5423, 9204, 23812, 2007, 9352, 563, 604, 705, 1524, 371, 2757, 7835, 29885, 1922, 16830, 15076, 2469, 563, 11390, 303, 488, 29889, 1105, 1931, 367, 15229, 27776, 762, 15076, 686, 376, 29928, 294, 11305, 13498, 9646, 29908, 7737, 442, 300, 29892, 762, 2160, 1380, 11305, 29884, 4919, 382, 276, 647, 13119, 563, 4284, 6669, 25250, 297, 9646, 367, 13629, 1655, 29889, 13, 13, 797, 972, 29871, 29896, 29929, 29953, 29900, 261, 8692, 9286, 831, 1729, 3422, 2832, 1679, 6379, 12236, 7263, 1005, 9204, 23812, 2007, 29889, 2452, 317, 1581, 1931]
[19054, 20023, 23397, 25963, 7091, 763, 263, 1407, 1472, 931, 29889, 13, 797, 29871, 29906, 29900, 29896, 29929, 29892, 278, 29871, 29955, 29955, 386, 9548, 625, 4643, 8518, 674, 2125, 2058, 515, 3111, 29871, 29906, 29947, 386, 304, 3839, 29871, 29955, 386, 29889, 450, 16005, 674, 4682, 263, 16984, 1196, 786, 310, 12298, 515, 2820, 278, 3186, 29892, 3704, 716, 1736, 491, 7841, 1513, 943, 322, 11176, 3460, 24242, 29889, 13, 797, 6124, 304, 278, 1667, 13888, 29892, 278, 16005, 674, 884, 3160, 263, 1353, 310, 4266, 4959, 322, 260, 5026, 29892, 3704, 263, 3240, 1883, 12645, 310, 278, 664, 310, 20993, 322, 5039, 391, 10447, 383, 14287, 29892, 322, 263, 260, 2666, 304, 278, 5683, 8881, 6209, 6491, 16662, 324, 27004, 29889, 13, 1576, 29871, 29955, 29955, 386, 9548, 625, 4643, 8518]
[29419, 7, 1414, 23906, 24465, 283, 710, 550, 654, 292, 304, 263, 716, 6297, 470, 13661, 29889, 2266, 526, 777, 1820, 6576, 304, 2050, 29901, 13, 13, 29896, 29889, 13355, 1598, 596, 14433, 29901, 1724, 526, 366, 17231, 304, 6176, 297, 596, 6413, 29973, 4683, 366, 3063, 304, 6564, 297, 596, 1857, 1746, 470, 9558, 304, 263, 716, 697, 29973, 1522, 2821, 1048, 596, 14433, 322, 825, 366, 864, 304, 12709, 29889, 13, 29906, 29889, 4007, 404, 596, 25078, 29901, 11190, 385, 11817, 706, 310, 596, 25078, 322, 7271, 29889, 1724, 526, 596, 9324, 29879, 322, 8062, 2264, 267, 29973, 1724, 25078, 437, 366, 817, 304, 2693, 470, 11157, 29973, 13, 29941, 29889, 10550, 596, 3987, 29901, 10550, 278, 4982, 9999, 322, 13661, 534, 1975, 304, 2274, 278, 4982, 28602, 1907, 3625, 304]
[4337, 11859, 18935, 23455, 26858, 13, 13, 29905, 355, 29912, 401, 29913, 13, 13, 1576, 1962, 881, 367, 29901, 13, 13, 29905, 463, 29912, 401, 29913, 13, 1184, 29881, 18935, 23455, 26858, 13, 29905, 355, 29912, 401, 29913, 13, 13, 1252, 9018, 362, 29901, 13, 13, 29930, 421, 1184, 29881, 29952, 338, 278, 937, 5497, 310, 278, 1734, 376, 10633, 1642, 13, 29930, 421, 28080, 29952, 338, 278, 937, 5497, 310, 278, 1734, 376, 28080, 1642, 13, 29930, 421, 2841, 369, 29952, 338, 278, 937, 5497, 310, 278, 1734, 376, 2841, 369, 1642, 13, 29930, 421, 1885, 2482, 29952, 338, 278, 937, 5497, 310, 278, 1734, 376, 1885, 2482, 1642, 13, 13, 9842, 393, 278, 1962, 338, 278, 16125, 362, 310, 278, 937, 8721, 310, 1269, 1734, 29889, 2]
[13184, 29186, 7064, 9624, 15718, 13, 13, 29902, 505, 263, 3287, 310, 7271, 411, 29186, 322, 306, 508, 1371, 366, 411, 596, 266, 6656, 29889, 2266, 526, 777, 2712, 366, 508, 437, 304, 1207, 372, 901, 1998, 1474, 5929, 12818, 29901, 13, 13, 29896, 29889, 4803, 263, 13747, 4079, 29901, 14542, 852, 263, 4079, 393, 338, 4780, 304, 1303, 322, 671, 372, 5718, 2705, 10106, 596, 266, 6656, 29889, 13, 29906, 29889, 4803, 2343, 886, 322, 1014, 2813, 886, 29901, 4803, 2343, 886, 322, 1014, 2813, 886, 304, 2867, 701, 596, 1426, 964, 13926, 322, 1207, 372, 6775, 304, 1303, 29889, 13, 29941, 29889, 4803, 14288, 322, 4698, 293, 1426, 29901, 4803, 14288, 322, 4698, 293, 1426, 304, 12141, 4100, 2472, 322, 304, 788, 19310, 275, 304, 3058, 3291, 29889, 13, 29946, 29889]
[31074, 24776, 28589, 24540, 23443, 29892, 470, 6916, 29892, 322, 916, 285, 21211, 29889, 450, 4234, 29915, 29879, 2723, 275, 457, 338, 2998, 363, 967, 8261, 322, 16984, 21054, 943, 29892, 607, 526, 28482, 491, 967, 4955, 322, 1737, 5275, 29889, 13, 13, 1576, 23622, 310, 3879, 542, 1111, 338, 25620, 10800, 273, 297, 278, 6641, 322, 12059, 1336, 936, 297, 278, 7062, 29889, 450, 4234, 756, 263, 1472, 12180, 1220, 3412, 278, 19948, 21091, 322, 278, 25620, 10800, 273, 14070, 29892, 607, 8128, 263, 286, 789, 23622, 322, 20947, 310, 1153, 7192, 497, 29889, 450, 13290, 310, 278, 4234, 338, 15589, 322, 7375, 2645, 278, 11801, 7378, 29892, 541, 12528, 261, 2645, 278, 13851, 29889, 13, 13, 28581, 542, 1111, 756, 263, 8261, 16375, 902, 16639, 29892, 411, 263, 4955, 393, 10116]
[594, 14345, 20642, 6334, 25409, 29892, 372, 29915, 29879, 4100, 304, 4443, 393, 278, 594, 14345, 338, 263, 7343, 995, 393, 508, 1735, 975, 931, 2729, 373, 5164, 13879, 29892, 1316, 408, 3620, 297, 278, 1404, 29915, 29879, 6030, 470, 5821, 2063, 29892, 470, 3620, 297, 278, 18811, 5921, 5177, 29889, 2266, 526, 777, 310, 278, 1820, 13879, 393, 508, 9949, 278, 594, 14345, 29901, 13, 13, 29896, 29889, 4911, 6030, 29901, 450, 594, 14345, 508, 367, 28482, 491, 263, 1404, 29915, 29879, 6030, 29892, 1316, 408, 278, 28007, 896, 6493, 29892, 278, 11446, 896, 671, 29892, 322, 278, 29645, 896, 7512, 29889, 2087, 1765, 275, 414, 508, 671, 445, 2472, 304, 3646, 1009, 594, 29879, 901, 17583, 29889, 13, 29906, 29889, 4911, 1261, 1946, 1199, 29901, 450, 594, 14345, 508, 367, 28482]
